JSON_file,title,author
pg_3815.json,ON REVOLUTION,"Arendt, Hahhah"
pg_3452.json,Abridged and Introduced by,Hill and Wang
pg_3907.json,ONE TIMES ONE,"Cummings, E.E."
pg_3544.json,CULTURE PATTERNS AND PROCESSES,Spur
pg_3836.json,Selected by the editors of Gambit,
pg_3474.json,THE STONE AGE HUNTERS,McGraw Hill
pg_2710.json,LITTLE BIRDS,Nin Anais
pg_3928.json,New Directions,"Ferlinghetti, Lawrence"
pg_3565.json,TOTEMISM,"Levi-Strauss, Claude"
pg_3402.json,HERE I STAND: A LIFE OF M,"Bainton, Roland"
pg_3857.json,AMERICAN TOURIST,of Oklahoma
pg_3495.json,,"Heyerdahl, Thor"
pg_2731.json,,"Patchen, Kenneth"
pg_3586.json,IDEOLOGY AND UTOPIA,Sociology
pg_3423.json,Christianity,F. C. Copleston
pg_3877.json,WALDEN & OTHER WRITINGS,"Thoreau, David"
pg_3515.json,TOWARDS A HISTORY OF ARCHAEOLOGY,"Daniel, Glyn"
pg_2752.json,Lippencott,
pg_3807.json,HENRY ADAMS & THE ADAMS FAMILY,"Harbert, Earl N."
pg_3444.json,AFRICAN,Bantam
pg_3900.json,LETTERS OF HART CRANE & HIS FAMILY,"Lewis, Th. S., ed"
pg_3537.json,MYTH AND CULT AMONG PRIMITIVE PEOPLES,"Jensen, Adolf"
pg_2773.json,THE HUMAN COMEDY,"Saroyan, William"
pg_3465.json,MAN: HIS FIRST TWO MILLION YEARS,"Montagu, Ashley"
pg_2702.json,THE DIARY OF ANAIS NIN VOL VI,"Nin, Anais"
pg_3920.json,THE WASTE LAND (Facsimile),"Eliot, TS"
pg_3557.json,A.S.A. Monographs 5,Anthropology
pg_2794.json,,"Stein, Gertrude"
pg_3849.json,TOOLS FOR CONVIVIALITY,"Illich, Ivan"
pg_3941.json,THE WOMEN AND THE MEN,"Giovanni, Nikki"
pg_3578.json,,McGraw Hill
pg_3415.json,WITCHCRAFT IN THE MIDDLE AGES,"Russell, Jeffrey Burton"
pg_3870.json,Agnecy Ilan,"Rorty, Richard"
pg_3507.json,ASTRONOMY OF THE ANCIENTS,"Brecher, K, & M. Feirtag ed."
pg_2744.json,Discus,"Hoffman, Daniel"
pg_3962.json,,EVANGELINE & SEL. TALES &
pg_3599.json,,anthrop
pg_3436.json,Christianity,"Tillich, Paul"
pg_3891.json,THE DREAM SONGS,"Berryman, John"
pg_3528.json,Submerged Sites,McGraw
pg_2765.json,Signet NAL,"Rand, Ayn"
pg_3984.json,EARLY WRITING,"O'Hara, Frank"
pg_3820.json,PROBLEMS OF KNOWLEDGE & FREEDOM,"Chomsky, N."
pg_3912.json,SELECTED POEMS,Lippencott
pg_3549.json,THEY SHALL TAKE MP SERPENTS,"La Barre, Weston"
pg_2786.json,AMERICAN REBEL,"Harris, Leon"
pg_3841.json,THE FEDERALIST PAPERS,"Hamilton, Alexander, J. Madison, J. Jay"
pg_3477.json,THE FOOD CRISIS IN PREHISTORY,"Cohen, Mark N"
pg_2715.json,A STORY OF SAN FRANCISCO,fawcett
pg_3570.json,Random House,"Lewis, Oscar"
pg_3407.json,Christianity,FAITH AND HISTORY
pg_3862.json,MIND: AN ESSAY ON HUMAN FEELING II,Amer Phil
pg_3499.json,THE TIGRIS EXPEDITION,"Heyerdahl, Thor"
pg_2736.json,,SUSAN LENOX
pg_3953.json,HEAVEN AND OTHER POEMS,Grey Fox
pg_3591.json,,"Mauss, Marcel"
pg_3428.json,"Christianity
ty","Tillich, Paul"
pg_3883.json,Theory of the leisure class.,"Veblen, Thorstein"
pg_3520.json,AN INTRODUCTION TO ENVIRONMENTAL ARCHAEOLOGY,Surce: Collins
pg_2757.json,NOTES TO MYSELF,"Prather, Hugh"
pg_3812.json,IMPERIALISM,"Arendt, Hannah"
pg_3449.json,Physical Anthro,"Darwin, CHARLES"
pg_3904.json,SELECTED POEMS,"Creeley, Robert"
pg_3541.json,TECHNOLOGY AND CULTURE,"Kranzberg, Melvin, ed"
pg_2778.json,JOURNAL OF SOLITUDE,"Sarton, May"
pg_3834.json,THE AGE OF UNCERTAINTY,Houghton Mifflin
pg_3470.json,GENESIS REVISITED,phy anthro
pg_2707.json,IN FAVOR OF THE SENSTIVE MAN & OTHER ESSAYS,"Nin, Anais"
pg_3925.json,,"Everson, William"
pg_2799.json,SELECTED WRITINGS OF GERTRUDE STEIN,"Stein, Gertrude"
pg_3855.json,Mentor NA,"Jefferson, Thomas"
pg_3491.json,v. of Oklahoma,"Wedel, Waldo R."
pg_2728.json,THE JOURNAL OF ALBION MOONLIGHT,"Patchen, Kenneth"
pg_3946.json,Lippencott,H.D. (Hilda Doolittle)
pg_3583.json,THE FATHER IN PRIMITIVE PSYCHOLOGY,Anthropology
pg_3420.json,Christianity,INTRODUCTION TO ST. THOMAS AQUINAS
pg_3875.json,HER LIFE AND DIARY,Schocken
pg_3513.json,BACKGROUND TO ARCHAEOLOGY,"Collins, D. et al"
pg_2749.json,Fawcett,"Potok, Ch."
pg_3967.json,SELECTED POEMS,y FSG
pg_3804.json,THE SILENT LANGUAGE,"Hall, Edward T."
pg_3896.json,FOR INSTANCE,"Ciardi, John"
pg_3533.json,American Heritage,"Thorndike, J. ed"
pg_2770.json,THEY DON'T DANCE MUCH,"Ross, James"
pg_3988.json,STANDING STILL AND WALKING IN NEW YORK paper,"O'Hara, Frank"
pg_3825.json,Krammerbooks,"Dubos, Rine"
pg_3462.json,,Anthropol
pg_2699.json,THE DIARY OF ANAIS NIN VOLUME THREE,"Nin, Anais"
pg_3917.json,OLD POSSUM'S POOK OF PRACTICAL CATS,"Eliot, T.S."
pg_3554.json,HOUSEHOLD & FAMILY IN PAST TIME,"Laslett, Peter, ed"
pg_2791.json,LINCOLN STEFFENS A BIOGRAPHY,Kaplan
pg_3846.json,Random House,"Hofstader, Richard"
pg_3483.json,Univ. of Oklahoma,"Hibben, Frank C."
pg_2720.json,MYSTERY AND MANNERS,Farrar-Straus & Giroux
pg_3938.json,COTTON CANDY ON A RAINY DAY,"Giovanni, Nikki"
pg_3412.json,of Chicago.,"Pelikan, Jaroslav"
pg_3867.json,le Stuart,"Paine, Thomas"
pg_3504.json,IN PURSUIT OF THE PAST Decoding the Archaeological,"Binford, Lewis"
pg_2741.json,Edited by Vincent Price,
pg_3959.json,New Directions.,Lippencott
pg_3596.json,CHILDHOOD IN CONTEMPORARY CULTURES,"Mead, Margaret and M. Wolfenstein (ed.)"
pg_3432.json,Christianit,"Tillich, Paul"
pg_3888.json,SELF PORTRAIT IN A CONVEX MIRROR,Penguin
pg_3525.json,for Archaeology,Columbia
pg_2762.json,,"Pynchon, Th."
pg_3980.json,MILLAY IN GREENYCH VILLAGE,Soure; Krammerbooks
pg_3817.json,,RAHEL VARNHAGEN
pg_3454.json,,"WHAT DARWIN SAW
e."
pg_2691.json,Publisher Avon,Gone With the Wind
pg_3909.json,,"Cummings, E.E."
pg_3546.json,THE GHOST DANCE,"LaBarre, Weston"
pg_2783.json,antine,"Shaara, Michael"
pg_3838.json,LIVING MY LIFE,"Goldman, Emma"
pg_3473.json,WHAT HAPPENED IN HISTORY,"Childe, V. Gordon"
pg_2712.json,A SPY ON THE HOUSE OF LOVE,"Nin, Anais"
pg_3567.json,ECSTATIC RELIGION,Penguin
pg_3404.json,Archpriest of Talavera,Martinez
pg_3859.json,INTRO. TO SYMBOLIC LOGIC,"Langer, Susanne"
pg_3494.json,of Chicago,"Buck, Peter"
pg_2734.json,MAX PERKINS: EDITOR OF GENIUS,"Berg, A. Scott"
pg_3951.json,SELECTED POEMS,"Jeffers, Robinson"
pg_3588.json,AFRICANITY,Anthropol
pg_3425.json,Christianity,"Teilhard de Chardin, Piweew"
pg_3880.json,A THOREAU GAZETTEER,"Stowell, Robt."
pg_3517.json,New Mexico,"Davis, Keith"
pg_2754.json,THE SPIRIT OF ROMANCE,
pg_3972.json,MAKING IT SIMPLE,Kramer
pg_3809.json,BETWEEN PAST AND FUTURE,Penguin
pg_3446.json,of Chicago,"Clark, W.E. LeGros"
pg_3901.json,Scholars Bkslf,Sherman Paul
pg_3467.json,,Penguin
pg_3922.json,Scholar Bkslf,Gertrude Patterson
pg_3559.json,. of Chicago,Anthropol.
pg_2797.json,Black Sparrow,"Stein, Gertrude"
pg_3851.json,,PRAGMATISM
pg_3488.json,PREHISTORIC HERITAGE,"rs
W.H. Smith Sunflower"
pg_3943.json,Lippencott,HELEN IN EGYPT
pg_3872.json,CAN CAPITALISM SURVIVE?,"Schumpeter, Joseph"
pg_3509.json,,"Ceram, CW"
pg_2746.json,SHIP OF FOOLS,"Porter, K.A."
pg_3964.json,,"Lowell, Robert"
pg_3801.json,BEYOND CULTURE,"Hall, Edward"
pg_3438.json,CHRISTIANITY,Pelican
pg_3893.json,Random House,"Bradbury, Ray"
pg_3530.json,of Animals & Foodstuffs,"Sauer, Carl"
pg_2767.json,WE THE LIVING,"Rand, Ayn"
pg_3985.json,Random House,Hara Frank
pg_3821.json,Free Press,Macmillan
pg_3459.json,Readings from SCIENTIFIC AMERICAN,Anthro
pg_2696.json,,"Marrison, Toni"
pg_3915.json,FOUR QUARTETS,"Eliot, TS"
pg_2788.json,,"I, ETCETERA"
pg_3843.json,Random House,"Harrison, PC, ed"
pg_3935.json,Random House,"Ginsberg, Alan"
pg_3572.json,PRIMITIVE RELIGION,Anthropology
pg_3409.json,Christianity,Peter Smith
pg_3864.json,PHILOSOPHY IN A NEW KEY,Amer Phi
pg_3501.json,MYSTERIES OF THE BAST,Simon & Schuster
pg_2738.json,THE BELL JAR,Bantam
pg_3592.json,PRIMITIVE MARRIAGE,Daedalus
pg_3430.json,Chusterity,"Tillich, Paul"
pg_3885.json,COLLECTED POEMS OF JAMES AGEE,"Agee, James"
pg_3522.json,ATLAS OF EARLY MAN,St. Martins
pg_2759.json,,Gravity's Rainbow
pg_3814.json,MEN IN DARK TIMES,"Arendt, Hannah"
pg_3451.json,Mentor NAL,
pg_3906.json,,"Cummings, E.E."
pg_2780.json,STEVENS HEARS THE MERMAIDS SINGING,MRS.
pg_3835.json,Mentor NAL,Galbraith
pg_3472.json,MAN MAKES HIMSELF,"Childe, V. Gordon"
pg_3927.json,New Directions Press,"Ferlinghetti, Laurence"
pg_3564.json,THE SAVAGE MIND,"Levi-Strauss, Claude"
pg_3401.json,WIS: Images of His World,Eerdmans
pg_3856.json,THE PORTABLE THOMAS JEFFERSON,"Jefferson, Thomas"
pg_3493.json,Archaeology,"Bellwood, Peter"
pg_2730.json,MEMOIRS OF A SHY PORNOGRAPHER,"Patchen, Kenneth"
pg_3948.json,SELECTED POEMS,"Hugo, Richard"
pg_3585.json,,sociology
pg_3422.json,Christianity,Regnery/Gateway
pg_3878.json,Walden and Civil diobedience.,"Thoreau, Henry David"
pg_3514.json,SHORT HISTORY OF ARCHAEOLOGY,Thames & Hudson
pg_2751.json,Lippencott,"Pound, Ezra"
pg_3969.json,New Directions,"McClure, Michael"
pg_3806.json,THE UNITED STATES IN 1800,"Adams, Henry"
pg_3443.json,"GEN SURVEY OF THE HIST OF THE CANON ON THE
NEW TESTAMENT",Baker Bk Hse
pg_3898.json,LETTERS OF HART CRANE,"Weber, Brom"
pg_3535.json,archaeology,"Watson, LeBlanc, & Redman"
pg_2772.json,CHANCE MEETINGS,"Saroyan, William"
pg_2395.json,Sense and sensability.,Penguin.
pg_2394.json,BOSWELL'S LIFE OF JOHNSON,"Boswell, James"
pg_2397.json,LIFE OF JOHNSON,"Boswell, James"
pg_0146.json,WE MUST MARCH MY DARLINGS,"Trilling, Diana"
pg_0186.json,THE LAST WORD,Macmillan
pg_0015.json,Jeremiah Curtin,
pg_0055.json,TERMS FOR ORDER,"Burke, Kenneth"
pg_0095.json,rift,- M. Chickman
pg_0135.json,Edited by Alan Purves,Daedalus
pg_0175.json,random House,"Cosman, Carol, Keefe, Joan, Weaver, K. ed"
pg_0004.json,LITTLE MEN,"Alcott, L.M."
pg_0044.json,THE PLEASURE OF THE TEXT,"Barnes, Roland"
pg_0084.json,BLACK ODYSSEY,Daedalus 50
pg_0124.json,Univ. of Toronto,Ed. Walzak
pg_0165.json,ELEVEN SHORT PLAYS OF THE MODERN THEATRE,"Moon, Samuel, ed"
pg_4207.json,v. of Cal.,Martin Lings
pg_0033.json,PISSING IN THE SNOW & OTHER OZARK FOLKTALES,"Randolph, Vance"
pg_0073.json,ANCIENT MY TH IN MODERN POETRY,"Feder, Lillian"
pg_0113.json,TRANSFORMATIONS IN THE RENAISSANCE ENGLISH LYRIC,Daedalus
pg_0153.json,CONCEPTS OF CRITICISM,"Wellek, Rene"
pg_0022.json,ANCIENT MYTHS,"Goodrich, Norma"
pg_0062.json,of Chicago,Daedalus
pg_0102.json,STYLE An Anti-Textbook,"Lanham, Richard A."
pg_0143.json,LINGUISTIC CHANGE,"Sturtevant, EH"
pg_0182.json,BOOK OF BEAUTY,Daedales
pg_0011.json,lahoma,"Campa, Arthur"
pg_0050.json,PURITAN ORIGINS OF THE AMERICAN SELF,"Bercovitch, Sacvan"
pg_0091.json,James,
pg_0131.json,A LITERATURE OF THEIR OWN,"Showalter, Elaine"
pg_0171.json,LITTLE TREASURY OF HAIKU,
pg_4214.json,Near East,Margaret Smith
pg_0040.json,Pub Princeton,"Auerbach, Erich"
pg_0120.json,ESSAYS ON LITERATURE & POLITICS,Houghton Mifflin
pg_0160.json,FICTIONAL TRANSFORMATIONS OF JESUS,"Ziolkowski, Theodore"
pg_0109.json,,Lyle Stuart
pg_0149.json,LITERARY IMPACT OF THE GOLDEN BOUGH,"Vickery, John B."
pg_0189.json,AMERICAN WRITERS,"Simic, Charles & Strand, Mark, ed"
pg_0058.json,"LIMITS OF ART, III","Cairns, Huntington, ed"
pg_0098.json,AND TRANSFORMATIONS,Capra Press
pg_0138.json,LITERARY TOUR GUIDE TO THE US WEST & MIDWEST,"Stein, Rita"
pg_0178.json,THE PREMIER BOOK OF MAJOR POETS,"Dore, Anita, ed"
pg_0007.json,GIOVANNI'S ROOM,"Baldwin, James"
pg_0047.json,FIVE METAPHYSICAL POETS,"Bennett, H. S. Joan"
pg_0087.json,of Washington,Daedalus
pg_0127.json,Linguistics,"Sapir, Edward"
pg_4210.json,THE MYSTICS OF ISLAM,"Nicholson, Reynold A."
pg_0036.json,ONE HUNDRED FAVORITE FOKTALES,"Thompson, Stith ed"
pg_0116.json,CHILDREN OF THE MIRE,"Paz, Octavio"
pg_0026.json,,YUROK MYTHS
pg_0105.json,THE THEORY OF THE NOVEL,اليامي
pg_0145.json,THE POETICS OF PROSE,"Todorov, Tzvetan"
pg_0185.json,POEMS OF PROTEST OLD AND NEW,MACMILLAN
pg_0014.json,TREASURY OF IRISH FOLKLORE,Padraic Colum
pg_0054.json,RHETORIC OF MOTIVES,"Burke, Kenneth"
pg_0094.json,,Daedalus
pg_0134.json,A SUSAN SONTAG READER,"Sontag, Susan"
pg_0003.json,"JAMES AGEE, A WAY OF SEEING","Burns, Alfred Barson"
pg_0043.json,IMAGE MUSIC TEXT,Hill & Wang
pg_0123.json,PRINCIPLES OF LITERARY CRITICISM,"Richards, IA"
pg_0163.json,EIGHT GREAT TRAGEDIES,Sylvan Barnet ed.
pg_4206.json,A SUFI SAINT OF THE TWENTIETH CENTURY,Martin Lings
pg_0032.json,of Chicago,"Paredes, Americo"
pg_0112.json,THE PRIMAL CURSE,"Matthews, Honor"
pg_0152.json,THE PURITAN EXPERIENCE STUDIES IN SPIRITUAL,Schocken
pg_0021.json,JUDAICA,Jews of Yemen
pg_0061.json,Linguistics,Fenguin
pg_0101.json,THE HOLOCAUST AND THE LITERARY IMAGINATION 4,"Langer, Lawrence L."
pg_0141.json,Atheneum,"Steiner, George"
pg_0181.json,ENGLISH & AMERICAN SURREALISH POETRY,Edward B Germain ed.
pg_0010.json,LETTERS A Novel,"Barth, John"
pg_0090.json,AMERICAN & BRITISH WRITERS IN MEXICO 1556,"Gunn, Drewey W."
pg_0130.json,SURVIVAL OF THE PAGAN GODS,"Seznac, Jean"
pg_4213.json,THE SUFIS,"Shah, Idries"
pg_0039.json,MARXIST ESTHETICS,"Arvon, Henri"
pg_0079.json,HOMO LOQUENS,"Fry, Dennis"
pg_0119.json,THE FANTASTIC IN LITERATURE,"Rabkin, Eric S."
pg_0159.json,SEMANTIC ANALYSIS,"Ziff, Paul"
pg_4201.json,MOHAMMEDANISM,"Gibb, H.A.R."
pg_0028.json,GREAT FOLK TALES OF OLD IRELAND,Mary McGarry
pg_0108.json,THE STRUCTURALIST CONTROVERSY,"Macksey, Richard, ed"
pg_0148.json,MIND IN THE MODERN WORLD,"Trilling, Lionel"
pg_0188.json,CONFUCIUS TO CUMMINGS,Lippencott
pg_0017.json,Am.,"Dobie, J. Frank"
pg_0057.json,"LIMITS OF ART, II","Cairns, Huntington"
pg_0097.json,,Scad. linguis
pg_0137.json,LITERARY TOUR GUIDE TO THE U.S. SOUTH & SOUTHWEST,"Stein, Rita"
pg_0006.json,BEYOND DESIRE,"Anderson, Sherwood"
pg_0046.json,на 725),"Beckett, Samuel Belitt, Ben"
pg_0086.json,OF THE CIVIL WAR,Bruce Catton
pg_0126.json,INTERPRETATIONS OF POETRY & RELIGION,Peter Smith
pg_0166.json,Lyle Stuart,"Allen, John"
pg_4209.json,SUFI ESSAYS,"Nasr, Seyyed Hosseim"
pg_0035.json,"ANCIENT INDIAN MAGIC & FOLKLORE
Great","Stutley, Margaret"
pg_0075.json,Linguistics,"Routledge, & Kegan Paul Ltd."
pg_0115.json,"BEYOND THE WASTE LAND: A STUDY OF THE AMERICAN
NOVEL IN THE 1960's","Olderman, Raymond M."
pg_0154.json,LETTERS ON LITERATURE & POLITICS,"Wilson, Edmund"
pg_0024.json,UNCLE REMUS His Songs & His Sayings,Penguin
pg_0064.json,STRUCURALIST POETICS,"Culler, Jonathan"
pg_0104.json,THE TRUTHTELLERS,Schocken
pg_0144.json,THE FANTASTIC,"Todorov, Tzvetan"
pg_0013.json,TREASURY OF AFRO AMERICAN FOLKLORE,Harold Courlander
pg_0053.json,AN INTRODUCTION TO AMERICAN LITERATURE,"Borges, Luis"
pg_0092.json,LITERARY TOUR GUIDE TO ENGLAND & SCOTLAND,"Harting, Emile"
pg_0133.json,STYLES OF RADICAL WILL,"Sontag, Susan"
pg_0173.json,TREASURY OF THE WORLD'S BEST LOVED FOEMS,
pg_0002.json,LET US NOW PRAISE FAMOUS MEN,"Agee, J. & Evans, W."
pg_0042.json,ELEMENTS OF SEMIOLOGY,Hill & wang
pg_0082.json,"A NATURAL PERSPECTIVE: THE DEVELOPMENT
OF SHAKESPEAREAN COMEDY AND ROMANCE","Frye, Northrop"
pg_0122.json,PRACTICAL CRITICISM,"Richards, IA"
pg_0031.json,HEROIC EPIC AND SAGA,"Oinas, Felix, ed"
pg_0071.json,"Literary
Criticism","Empson, William"
pg_0111.json,THE AMERICAN LANGUAGE,"Mencken, H.L."
pg_0151.json,Univ. of Wisconisn,Ruth Wallerstein
pg_0020.json,Folktales of Egypt,"El-Shamy, HASAN"
pg_0060.json,RULES & REPRESENTATIONS,Columbia
pg_0100.json,THEORY OF CRITICISM,"Krieger, Murray"
pg_0140.json,IN BLUEBEARD'S CASTLE,"Steiner, George"
pg_0009.json,NOBODY KNOWS NY NAME,"Baldwin, James"
pg_0049.json,AMERICAN PURITAN IMAGINATION,"Bercovitch, Sacvan, ed"
pg_0089.json,A NEW INVITATION TO LINGUISTICS,"Greenberg, Joseph"
pg_0129.json,"HOMER TO BRECHT: THE EUROPEAN EPIC & DRAMATIC
TRADITION","Seidel, Michael, ed"
pg_0169.json,end of Brita,"Sweetkind, Morris, ed"
pg_4212.json,MYSTICAL POEMS OF RUMI,"Rumi, Jalal Al-Din"
pg_0038.json,,of Oklahoma
pg_0118.json,WRITERS AT WORK The Paris Review Interviews,"Plimpton, George ed."
pg_0157.json,Univ. of Chicago,"Wimsatt, William K., and Cleanth Brooks"
pg_4202.json,Great Eastern Book Company,Jock Hayward
pg_0027.json,THE INLAND WHALE,"Kroeber, Theodora"
pg_0106.json,Beowulf through Paradise Lost,Daedalus
pg_0147.json,THE LIBERAL IMAGINATION,"Trilling, Lionel"
pg_0187.json,A BOOK OF SONNETS,"Nye, Robert, ed"
pg_0016.json,LEGENDS FROM THE VALLEY OF MEXICO,
pg_0056.json,"LIMITS OF ART, I","Cairns, Huntington, ed."
pg_0096.json,THE WRITER'S CRAFT,"Hersey, John"
pg_0176.json,LIMERICKS HISTORICAL & HYSTERICAL,"Billington, Ray Allen"
pg_0005.json,LITTLE WOMEN,"Alcott, L.M."
pg_0045.json,WRITING DEGREE ZERO,FGS Milk Wane
pg_0085.json,THE SIEGE OF ATLANTA 1864,Bonanza
pg_0125.json,LITERARY CRITICISM,Peter Smith
pg_4208.json,A SUFI RULE FOR NOVICES,"Milson, Menahem, ed & tr"
pg_0034.json,. of Chicago,"Seki, Keigo ed."
pg_0155.json,"Vol. I: Classical & Neo-classical
Univ. of Chicago","Wimsatt, William K., and Cleanth Brooks"
pg_0023.json,,of Oklahoma
pg_0103.json,STUDIES IN CLASSIC AMERICAN LITERATURE,"Lawrence, DH"
pg_0142.json,THE PLEASURES & POWERS OF NARRATIVE cloth,"Stern, Richard, ed"
pg_0183.json,NEW POETS OF ENGLAND & AMERICA,"Hall, Donald, ed"
pg_0012.json,FOLKLORE IN AMERICA,"Coffin, T & H. Cohen"
pg_0052.json,THE IMPORTANCE OF LANGUAGE,
pg_0093.json,ARTAUD & AFTER,"Hayman, Ronald"
pg_0132.json,AGAINST INTERPRETATION,"Sontag, Susan"
pg_0001.json,MONT SAINT MICHEL & CHARTRES,"Adams, Henry"
pg_0041.json,,Rutgers
pg_0081.json,FABLES OF IDENTITY,"Frye, Northrop"
pg_0121.json,Kramerbooks,I.A. Richards
pg_0161.json,Mentor NAL,S. Barnet (ed)
pg_4204.json,in Pre-Mughal India,Jock Hayward
pg_0030.json,TALE OF THE NISAN SHAMANESS,Daedalus
pg_0110.json,EXISTENTIALISM AND MODERN LITERATURE,Lyle Stuart
pg_0150.json,CREATION & DISCOVERY,Regnery/Gateway
pg_0019.json,REAN FOLKTALES & FABLES,Charles Downing
pg_0059.json,,REFLECTIONS ON LANGUAGE
pg_0139.json,AFTER BABEL: ASPECTS OF LANGUAGE & TRANSLATION paper,"Steiner, George"
pg_0179.json,NORTON ANTHOLOGY OF MODERN POETRY,Edited by Richard Ellmann and Robert O'clair
pg_0008.json,IF BEALE STREET COULD TALK,"Balwdin, James"
pg_0048.json,THEORY OF THE MODERN STAGE,"Bentley, Eric"
pg_0088.json,EUROPEAN LITERARY THEORY & PRACTICE,"Gras, Vernon"
pg_0128.json,STRUCTURALISM IN LITERATURE An Introduction,"Scholes, Robert"
pg_0167.json,Lippencott,"Alvardo, Corrado et al"
pg_4211.json,of Chicago,"Rahman, Fazlur"
pg_0037.json,A TREASURY OF MEXICAN FOLKWAYS,"Toor, Francis"
pg_0077.json,THE LYRICAL NOVEL,"Freedman, Ralph"
pg_0117.json,THE CONCEPTS OF STRUCTURALISM,"Pettit, Philip"
pg_4200.json,SUBMISSION: SAYINGS OF THEPROPHET,"Friedlander, Shems"
pg_0025.json,,"Hurston, Zora Neale"
pg_0065.json,OF GRAMMATOLOGY,"Derrida, Jacques"
pg_2398.json,EVA TROUT or CHANGING SCENES,"Bowen, Elizabeth"
pg_0555.json,TYPES OF RELIGIOUS EXPERIENCE,"Wach, Joachim"
pg_0485.json,BIRTHDAY OF THE INFANTA,"Wilde, Oscar"
pg_1149.json,ON HADRIAN'S WALL,Parkicholo
pg_1081.json,EMINENT VICTORIAN WOMEN,"Longford, Elizabeth"
pg_1011.json,,Remi Nadeau
pg_0542.json,,"Lamborn Wilson, Peter"
pg_0473.json,Little Brown,"Waugh, Evelyn"
pg_1136.json,Loeb,
pg_0598.json,THE ARCHAEOLOGY OF ANCIENT CHINA,Chang Kwang-chih
pg_0529.json,SHAMANISM,ソフード
pg_1123.json,COMPLETE GREEK TRAGEDIES II SOPHOCLES,"Lattimore, R., tr"
pg_1054.json,PERSONS OF CONSEQUENCE Queen Victoria & Her Circle,"Auchincloss, Louis"
pg_0585.json,v. of Calif.,"Gimbutas, Marija"
pg_0516.json,PERSPECTIVES IN THE HISTORY OF RELIGION,"De Vries, Jan"
pg_1110.json,PORTRAIT OF AN AGE,"Young, G. M."
pg_0572.json,Univ. of Washington,"Roosevelt, Anna ed."
pg_0503.json,THE RHETORIC OF RELIGION,Kenneth Burke
pg_1097.json,ESSAYS IN ENGLISH HISTORY,"Taylor, AJP"
pg_1028.json,COMEDY AND CONSCIENCE AFTER THE RESTORATION,Columbia
pg_0559.json,MYTHS & SYMBOLS IN INDIAN ART & CIVILIZATION,"Zimmer, Heinrich"
pg_0490.json,TRIALS OF OSCAR WILDE,"Hyde, H. Montgomery"
pg_1153.json,THE GREEKS OVERSEAS Their Early Colonies & Trade,"Boardman, John"
pg_1084.json,,"Magnus, Philip"
pg_1015.json,,McGraw Hill
pg_0546.json,millian,"Otto, Rudolf"
pg_0477.json,Kramerbooks,. WADDY
pg_1140.json,ROMAN IMPERIALSIM IN THE LATER REPUBLIC,"Badian, E."
pg_1071.json,ILLUSTRATED CULTURAL HISTORY OF ENGLAND,"Halliday, F.E."
pg_1002.json,UP FROM SLAVERY,"Washington, Booker T."
pg_0534.json,TIME Rhythm and repose,"Franz, Marie-Louise von"
pg_1127.json,CLASSICAL MEDITERRANEAN WORLD Vol 3,"McNeill, Wm. & J. Sedlar"
pg_1058.json,THE OXFORD MOVEMENT,"Church, R.W."
pg_0589.json,STONEHENGE DECODED,Gerald Hawkins
pg_0520.json,A HISTORY OF RELIGIOUS IDEAS VOL I,"Eliade, Mircea"
pg_1183.json,Chicago,"Dumezil, Georges"
pg_1114.json,PORTABLE ROMAN READER,Penguin40
pg_1044.json,AMADIS DE GAULE AND ITS INFLUENCE ON ELIZABETHAN,Daedalus
pg_0507.json,MASKS OF GOD: CREATIVE MYTHOLOGY,"Campbell, Joseph"
pg_1032.json,FIVE ELIZABETHIAN COMEDIES,"McIlwraith, A.K."
pg_0563.json,HOPI PAINTING THE WORLD OF TH,Brandywine
pg_0494.json,MULLINER NIGHTS,"Wodehouse, P?G."
pg_1157.json,PROLEGOMENA TO THE STUDY OF ROMAN ART,"Brendel, Otto J."
pg_1088.json,THE WOMAN HE LOVED,Ralph G. Martin
pg_0550.json,THE HERO,
pg_0481.json,THE VIVISECTOR,"White, Patrick"
pg_1144.json,BYZANTINE COINS,"Bates, George E."
pg_1075.json,chuster to Prineess,Simon & S
pg_1006.json,,"Williams, T. Harry"
pg_0537.json,DICTIONARY OF ALL SCRIPTURES & MYTHS,"Gaskell, G.A."
pg_1131.json,SCRIPTORES HISTORIAE AUGUSTAE II,
pg_1063.json,A MOST EXTAORDINARY PAIR,"Detre, Jean"
pg_0593.json,ORIGINS OF BRITAIN,"Laing, Lloyd & Jennifer"
pg_0524.json,,PATANJALI AND YOGA
pg_1118.json,THE PORTABLE GREEEK HISTORIANS,Penguin
pg_1049.json,to Yeats,Albert Erskine
pg_0581.json,archaelogy,British arch
pg_0511.json,THE MYSTERIES (Eranos 2),"Campbell, Joseph ed."
pg_1174.json,MYSTERIES OF MITHRA,"Cumont, Franz"
pg_1106.json,Victorian,"Warner, Marina"
pg_1036.json,LAUREL BRITISH DRAMA: THE TWENTIETH CENTURY 39182,Edited by Robert W. Corrigan
pg_0567.json,MEXICAN MARKET POTTERY,Watson Guptill
pg_0498.json,THE LIFE & DEATH OF MARY WOLLSTONECRAFT,"Tomalin, Claire"
pg_1161.json,Scholars Bkshlf,Ronald
pg_1023.json,Edited by Padraic Colum,
pg_0554.json,SOCIOLOGY OF RELIGION,"Wach, Joachim"
