JSON_file,type,mentionText
pg_3339.json,book_title,THE WISDOM OF THE SPANISH MYSTICS
pg_3339.json,book_title,Lippencott
pg_1956.json,book_author,"Jung, C.G."
pg_1956.json,book_title,MANDALA SYMBOLISM
pg_3236.json,book_author,"Whitehead, Alfred North"
pg_3236.json,book_title,RELIGION IN THE MAKING
pg_1852.json,book_author,"Budge, Wallis"
pg_1852.json,book_title,EGYPTIAN HIEROGLYPHIC DICTIONARY Vol 1
pg_1669.json,book_author,"Gombrich, E.H."
pg_1669.json,book_title,ART & ILLUSION
pg_3350.json,book_title,TEN COLLOQUIES
pg_1965.json,book_author,"Jung, C.G."
pg_1965.json,book_author,"SPIRIT IN MAN, ARY & LITERATURE"
pg_3244.json,book_author,"Blau, Joseph Leon"
pg_3244.json,book_author,Columbia
pg_3244.json,book_title,MODERN VARIETIES OF JUDAISM
pg_1861.json,book_author,"Budge, Wallis"
pg_1861.json,book_author,"TUTANKHAMEN Amenism, Atenism"
pg_1861.json,book_title,& Eqyptian Monotheism
pg_1678.json,book_author,Edmond Gillon
pg_1678.json,book_title,BEARDSLEY'S ILLUSTRATIONS FOR LE MORTE D'ARTHUR
pg_3357.json,book_author,JESUS:
pg_3357.json,book_author,"Grant, Micheal"
pg_3357.json,book_title,AN HISTORIAN'S REVIEW OF THE GOSPELS
pg_3357.json,book_title,Scribner's
pg_3253.json,book_author,EVERYMAN'S TALMUND
pg_3253.json,book_author,"Cohen, A."
pg_1870.json,book_author,"plaies, drawing"
pg_1870.json,book_author,Bibliog
pg_1687.json,book_author,BRUEGEL
pg_1687.json,book_author,"Gibson, Walter"
pg_3366.json,book_author,E. Irblich
pg_3366.json,book_title,ILLUMINATED NAPLES BIBLE
pg_3262.json,book_author,FRANZ ROSENZWEIG
pg_3262.json,book_author,"Glatzer, Nahum N."
pg_3262.json,book_title,HIS LIFE & Thought
pg_1878.json,book_author,"Frith, Francis"
pg_1878.json,book_title,EGYPT &
pg_1878.json,book_title,THE HOLY LAND IN HISTORIC PHOTOGRAPHS
pg_3376.json,book_author,"Kierkegaard, Soren"
pg_3376.json,book_title,THE CONCEPT OF IRONY
pg_3376.json,book_title,Christianity
pg_3272.json,book_author,"Heschel, A"
pg_3272.json,book_author,"Farrar, Straus & Giroux"
pg_3272.json,book_title,WISDOM OF HESCHEL
pg_1889.json,book_author,Hermann Kees
pg_1889.json,book_title,ANCIENT EGYPT
pg_1889.json,book_title,Chicago Univ. Press
pg_3384.json,book_author,"Lowrie, Walter"
pg_3384.json,book_title,SHORT LIFE OF KIERKEGAARD
pg_3384.json,book_title,Christianity
pg_1601.json,book_author,"James, Henry"
pg_1601.json,book_author,RODERICK HUDSON
pg_1601.json,book_author,Houghton Mifflin
pg_1601.json,book_author,Daedalus
pg_3280.json,book_author,"Lipman, Eugene"
pg_3280.json,book_title,THE MISNAH
pg_3280.json,book_title,JUDAISM
pg_1897.json,book_author,"Mallakh, Kamal & A. Brackman"
pg_1897.json,book_author,TUTANKHAMEN
pg_1897.json,book_title,THE GOLD OF
pg_3393.json,book_author,"Lewis, C.S."
pg_3393.json,book_title,THE GREAT DIVORCE
pg_3289.json,book_author,"Schurer, Emil"
pg_3289.json,book_author,Relig. Jew.
pg_3289.json,book_title,THE JEWISH PEOPLE in the Time of Jesus
pg_1906.json,book_author,"Ezra Pound, Noel Stock (tr)"
pg_1906.json,book_author,المسر
pg_1906.json,book_title,LOVE POEMS OF ANCIENT EGYPT
pg_1802.json,book_author,"Stokes, Adrian"
pg_1802.json,book_title,THE QUATTRO CENTO
pg_1802.json,book_title,RENAISSANCE
pg_1619.json,book_author,"Edel, Leon"
pg_1619.json,book_author,HENRY JAMES
pg_1619.json,book_title,/THE TREACHEROUS YEARS:
pg_3298.json,book_author,"Unterman, Alan"
pg_3298.json,book_title,WISDOM OF THE JEWISH MYSTICS
pg_3298.json,book_title,New Directions
pg_1915.json,book_author,"Wilson, John A."
pg_1915.json,book_title,THE CULTURE OF ANCIENT EGYPT
pg_3994.json,book_title,SYLVIA PLATH: METHOD AND MADNESS
pg_3994.json,book_author,Edward Butscher
pg_1811.json,book_author,Wiesner
pg_1811.json,book_title,MASTER PAINTERS OF HOLLAND
pg_1628.json,book_author,"MacDonald, H."
pg_1628.json,book_title,BERLIOZ ORCHESTRAL MUSIC
pg_3307.json,book_author,Harvard Loeb
pg_3307.json,book_title,St Augustine
pg_3307.json,book_title,CONFESSIONS II
pg_1924.json,book_author,Edward Krug
pg_1924.json,book_title,SHAPING OF THE AMERICAN HIGH SCHOOL II
pg_1924.json,book_title,v. of Wisconsin
pg_3203.json,book_author,"Hume, David"
pg_3203.json,book_author,MERRILL
pg_3203.json,book_author,Brit phil
pg_3203.json,book_title,DIALOGUES CONCERNING NATURAL RELIGION
pg_1820.json,book_author,Henry Pitz
pg_1820.json,book_title,THE BRANDYWINE TRADITION
pg_1637.json,book_author,"Brown, M. J. E."
pg_1637.json,book_author,SCHUBERT
pg_1637.json,book_title,SYMPHONIES
pg_3316.json,book_author,"Barth, Karl"
pg_3316.json,book_title,THE EPISTLE TO THE ROMANS
pg_1933.json,book_author,"Freud, Sigmund"
pg_1933.json,book_author,Macmillian
pg_1933.json,book_title,CHARACTER AND CULTURE
pg_3211.json,book_author,"Locke, John"
pg_3211.json,book_author,Bobbs Merrill
pg_3211.json,book_title,A LETTER CONCERNING TOLERATION
pg_1829.json,book_author,"""L'ASSIETTE AU BEURRE"""
pg_1829.json,book_author,Stanley Appelbaum
pg_1829.json,book_title,FRENCH SATIRICAL DRAWINGS FROM
pg_3325.json,book_author,Daedalus
pg_3325.json,book_author,Christian-
pg_3325.json,book_title,THE LETTERS OF SAINT BONIFACE
pg_3325.json,book_title,Translated by Ephraim Emerton
pg_1942.json,book_author,"Freud, Ernst L., ed"
pg_1942.json,book_title,THE LETTERS OF SIGMUND FREUD &
pg_3221.json,book_author,"More, Thomas"
pg_1655.json,book_author,"Albers, Josef, and Francois Bucher"
pg_1655.json,book_title,DESPITE STRAIGHT LINES
pg_3335.json,book_author,"Ching, Julia"
pg_3335.json,book_author,Kodansha
pg_3335.json,book_author,Harper & Row
pg_3335.json,book_title,CONFUCIANISM & CHRISTIANITY
pg_1950.json,book_author,"Jacobi, Jolande"
pg_1950.json,book_title,THE PSYCHOLOGY OF JUNG
pg_3230.json,book_author,"Russell, Bertrand"
pg_3230.json,book_title,RELIGION AND SCIENCE
pg_1847.json,book_author,"Brier, Bob"
pg_1847.json,book_title,ANCIENT EGYPTIAN MAGIC
pg_1665.json,book_author,"Collingwood, R. G."
pg_1665.json,book_title,THE PRINCIPLES OF ART
pg_3239.json,book_author,"Ben-Amos, Dan & Mintz, Jerome ed"
pg_3239.json,book_title,IN PRAISE OF THE BAAL SHEM TOV
pg_1856.json,book_author,"Budge, Wallis"
pg_1856.json,book_author,Anct. Egypt
pg_1856.json,book_title,GODS OF THE EGYPTIANS
pg_1673.json,book_author,"KLEE, PAUL"
pg_1673.json,book_title,PAUL KLEE ON MODERN ART
pg_1673.json,book_title,rimack
pg_1969.json,book_author,"Klein, Melanie"
pg_1969.json,book_title,NARRATIVE OF A CHILD ANALYSIS
pg_1865.json,book_title,"من مفرد
Inagural lecture
as le"
pg_1865.json,book_title,"Universitymusity 
College London 1947"
pg_1682.json,book_author,"Blake, William"
pg_1682.json,book_author,IAM BLAKE
pg_1682.json,book_title,DIL WINGS OF WILL
pg_3361.json,book_author,"Hamilton, Edith"
pg_3361.json,book_title,WITNESS TO THE TRUTH
pg_3361.json,book_title,Christ and His Interpreters
pg_3361.json,book_title,Christian-
pg_1978.json,book_author,"Neumann, Erich"
pg_1978.json,book_title,ART & THE CREATIVE UNCONSCIOUS
pg_3257.json,book_author,"Edersheim, Alfred"
pg_3257.json,book_title,THE TEMPLE
pg_1874.json,book_author,H.M. Tinand
pg_1874.json,book_author,перив Стчаність
pg_1874.json,book_title,republication of 1834 ed.
pg_3370.json,book_author,St. Jerome
pg_3370.json,book_title,SELECT LETTERS
pg_3370.json,book_title,Christianity
pg_1987.json,book_author,"Ruitenbeek, Hendrik"
pg_1987.json,book_author,Daedalus
pg_1987.json,book_author,Psychol.
pg_1987.json,book_title,FIRST FREUDIANS
pg_3266.json,book_author,"Halevi, Judah"
pg_3266.json,book_author,Schocken
pg_3266.json,book_title,THE KUZARI
pg_1883.json,book_author,"Hamilton-Paterson, James"
pg_1883.json,book_author,"Andrew, Carol"
pg_1883.json,book_author,Penguin
pg_1883.json,book_title,MUMMIES Death & Life in Ancient Egypt
pg_3379.json,book_author,"Kierkegaard, Soren"
pg_3379.json,book_title,OR II
pg_3379.json,book_title,Christianity
pg_1996.json,book_author,"Barzun, Jacques"
pg_1996.json,book_title,DARWIN MARX WAGNER Critique of a Heritage
pg_3275.json,book_author,"Jacobs, Louis"
pg_3275.json,book_title,JEWISH MYSTICAL TESTIMONIES
pg_3275.json,book_title,JUDAISM
pg_1893.json,book_author,"Lichtheim, Miriam"
pg_1893.json,book_author,Anct. Egypt
pg_1893.json,book_title,"ANCIENT EGYPTIAN LITERATURE III
Univ. of Calif."
pg_3388.json,book_author,"Kung, Hans"
pg_3388.json,book_title,ON BEING A CHRISTIAN
pg_1605.json,book_author,"James, Henry"
pg_1605.json,book_title,THE SPOILS OF POYRON
pg_3283.json,book_author,"Mintz, Jerome"
pg_3283.json,book_title,LEGENDS OF THE HASIDIM
pg_1901.json,book_author,"Mercatante, Anthony"
pg_1901.json,book_title,WHO'S WHO IN EGYPTIAN MYTHOLOGY
pg_1614.json,book_author,"James, Henry"
pg_1614.json,book_title,Wings of a dove.
pg_3293.json,book_author,"Schwarz, Leo"
pg_3293.json,book_title,GREAT AGES & IDEAS OF THE JEWISH PEOPLE
pg_1910.json,book_author,"Simpson, Wm., ed"
pg_1910.json,book_title,THE LITERATURE OF ANCIENT EGYPT
pg_1806.json,book_author,"Von Simpson, Otto"
pg_1806.json,book_title,THE GOTHIC CATHEDRAL
pg_1623.json,book_author,"Jones, James"
pg_1623.json,book_title,FROM HERE TO ETERNITY
pg_3302.json,book_author,Pelican
pg_3302.json,book_title,Augustine
pg_3302.json,book_title,CITY OF GOD
pg_3302.json,book_title,Fenguin
pg_3302.json,book_title,Chirimity
pg_1919.json,book_author,"Strunk, Wm. & E.B. White"
pg_1919.json,book_title,ELEMENTS OF STYLE
pg_1919.json,book_title,Macmillan
pg_3998.json,book_author,"Pound, Ezra"
pg_3998.json,book_title,SELECTED POEMS
pg_1815.json,book_author,AMERICAN NEGRO ART
pg_1815.json,book_title,Cedric Dover
pg_1815.json,book_title,Bogigian
pg_1632.json,book_author,"Horton, John"
pg_1632.json,book_title,MENDELSSOHN CHAMBER MUSIC
pg_3311.json,book_author,St. Augustine
pg_3311.json,book_author,Regnery/Gateway
pg_3311.json,book_title,ON EDUCATION
pg_3311.json,book_title,Christianity
pg_1928.json,book_author,"Bettelheim, Bruno"
pg_1928.json,book_title,DIALOGUES WITH MOTHERS
pg_3207.json,book_author,"Hume, David"
pg_3207.json,book_title,WRITINGS ON ECONOMICS
pg_3207.json,book_title,v. of Wisonsin
pg_1823.json,book_author,"Irving, Washington tales"
pg_1823.json,book_title,TRE SURES OF THE ALHAMBRA
pg_1641.json,book_author,"Ottaway, Hugh"
pg_1641.json,book_title,SHOSTAKOVICH
pg_1641.json,book_title,SYMPHONIES
pg_3320.json,book_title,THE LETTERS III
pg_3320.json,book_title,Christernity
pg_1937.json,book_author,"Freud, Sigmund"
pg_1937.json,book_title,Psychopathology in everyday life.
pg_3216.json,book_author,Columbia
pg_3216.json,book_title,AUTOBIOGRAPHY OF JOHN STUART MILL
pg_1650.json,book_author,"Nijinsky, Romola"
pg_1650.json,book_author,NIJINSKY
pg_3329.json,book_author,"Bruce, F.F."
pg_3329.json,book_title,JESUS & CHRISTIAN ORIGINS OUTSIDE THE NEW TESTAMENT
pg_1946.json,book_author,"Fromm, Erich"
pg_1946.json,book_author,Philosphy
pg_1946.json,book_title,ESCAPE FROM FREEDOM
pg_3225.json,book_author,"Polanyi, Michael"
pg_3225.json,book_title,SCIENCE FAITH AND SOCIETY
pg_1841.json,book_author,"Engelman, Edmund"
pg_1841.json,book_author,pscho
pg_1841.json,book_title,BERGGASSE 19 Freud's Home
pg_1659.json,book_author,"Arnheim, Rudoff"
pg_1659.json,book_title,ENTROPY AND ART
pg_1955.json,book_author,"Jung, Carl"
pg_1955.json,book_title,MAN AND HIS SYMBOLS
pg_3234.json,book_author,"Toynbee, Arnold"
pg_3234.json,book_title,A STUDY OF HISTORY
pg_1668.json,book_author,"Fry, Roger"
pg_1668.json,book_title,VISION AND DESIGN
pg_3347.json,book_author,"Edwards, Jonathan"
pg_3347.json,book_author,Hll & Wang
pg_3347.json,book_title,SELECTIONS
pg_3347.json,book_title,Christianity
pg_1964.json,book_author,"Jung, C.G."
pg_1964.json,book_title,PSYCHOLOGY OF THE TRANSFERENCE
pg_1860.json,book_author,"Budge, Wallis"
pg_1860.json,book_author,OSIRIS & The
pg_1860.json,book_author,Anct. Egypt
pg_1860.json,book_title,Egyptian Resurrection Vol 2
pg_1677.json,book_author,Artha Symons
pg_1677.json,book_author,Edited by B. Harris
pg_1677.json,book_title,COLLECTED DRAWINGS OF AUBREY BEARDSLEY
pg_1973.json,book_author,Abraham Maslow
pg_1973.json,book_author,Regnery/Gateway
pg_1973.json,book_title,NEW KNOWLEDGE IN HUMAN VALUES
pg_1973.json,book_title,Edited by
pg_1869.json,book_author,"Edwards, IES"
pg_1869.json,book_title,THE PYRAMIDS OF EGYPT
pg_3365.json,book_author,"Spinka, Matthew, tr"
pg_3365.json,book_title,JOHN HUS AT THE COUNCIL OF CONSTANCE
pg_3365.json,book_title,Christianity
pg_1982.json,book_title,CONDITIONED REFLEXES
pg_1879.json,book_author,"Gardiner, Sir Alan"
pg_1879.json,book_title,EGYPT OF THE PHAROAHS
pg_3374.json,book_author,"Jonas, Hans"
pg_3374.json,book_title,THE GNOSTIC RELIGION
pg_3374.json,book_title,CHRISTIANS
pg_1991.json,book_author,"Skinner, B. F."
pg_1991.json,book_title,SCIENCE AND HUMAN BEHAVIOR
pg_1991.json,book_title,Free Press
pg_3270.json,book_author,"Heschel, A"
pg_3270.json,book_author,"Farrar, Straus & Giroux"
pg_3270.json,book_title,GOD IN SEARCH OF MAN
pg_1887.json,book_author,"James, T.G.H."
pg_1887.json,book_title,AN INTRODUCTION TO ANCIENT EGYPT
pg_3383.json,book_author,"Malantschuk, Gregor"
pg_3383.json,book_title,KIERKEGAARD'S THOUGHT
pg_3383.json,book_title,Chistimity
pg_1600.json,book_author,"James, Henry"
pg_1600.json,book_title,THE PRINCESS CASAMASSIMA
pg_3278.json,book_author,"Levin, Meyer"
pg_3278.json,book_author,Penguin
pg_3278.json,book_title,· CLASSIC HASSIDIC TALES
pg_3278.json,book_title,JUDAICA
pg_1896.json,book_author,TUTANKHAMUN
pg_1896.json,book_author,William MacQuity
pg_1896.json,book_title,THE LAST JOURNEY
pg_3392.json,book_author,"Lewis, C.S."
pg_3392.json,book_author,Eerdmans
pg_3392.json,book_title,GOD IN THE DOCK Essays on Theology & Ethics
pg_1609.json,book_author,"James, Henry"
pg_1609.json,book_title,TURN OF THE SCREW & DAISY MILLER
pg_3288.json,book_author,"Scholem, Gershom"
pg_1905.json,book_author,"Piankoff, Alexander, tr"
pg_1905.json,book_title,SHRINES OF TU
pg_1905.json,book_title,-AMON
pg_1618.json,book_author,"JAMES, HENRY: THE MASTER"
pg_1618.json,book_author,Leon Edel
pg_1914.json,book_author,"White, J.E. Manchip"
pg_1914.json,book_title,ANCIENT EGYPT ITS CULTURE & HISTORY
pg_3992.json,book_author,"Plath, S."
pg_3992.json,book_title,THE COLOSSUS
pg_1810.json,book_author,"Vergo, Peter"
pg_1810.json,book_author,"Klimt, Kokoschka, Schiele..."
pg_1810.json,book_title,ART IN VIENNA
pg_1627.json,book_author,"Lam, Basil"
pg_1627.json,book_author,"BEETHOVEN STRING QUARTETS, Vol."
pg_1923.json,book_author,Edwar Krug
pg_1923.json,book_title,SHAPING OF AMERICAN HIGH SCHOOL
pg_1923.json,book_title,v. of Wisconsin
pg_3202.json,book_title,HOBBES'S SCIENCE OF POLITICS
pg_3202.json,book_author,"Goldsmith, MM"
pg_1819.json,book_author,"Pierotti-Cei, Luisa"
pg_1819.json,book_title,LIFE INIT
pg_3315.json,book_author,St. Augustine
pg_3315.json,book_title,SELECT LETTERS
pg_3315.json,book_title,Christianity
pg_1932.json,book_author,"Bion, Wilfred"
pg_1932.json,book_author,Daedalus
pg_1932.json,book_title,SEVEN SERVANTS
pg_3212.json,book_author,"Locke, John"
pg_3212.json,book_author,Regnery/Gateway
pg_3212.json,book_title,ON THE REASONABLENESS OF CHRISTIANITY
pg_1645.json,book_author,"Crisp, C., and E. Thorpe"
pg_1645.json,book_title,THE COLORFUL WORLD OF BALLET
pg_3324.json,book_author,BONAVENTURE & AQUINAS
pg_3324.json,book_author,"Shahan, Robert W. & Kovach, Francis J."
pg_3324.json,book_title,Christianity
pg_1941.json,book_author,"Freud, Sig. & Jung, C.G."
pg_1941.json,book_title,THE FREUD/JUNG LETTERS
pg_3220.json,book_author,"More, St. Thomas"
pg_3220.json,book_title,DIALOGUE OT COMFORT AGAINST TRIBULATION
pg_1837.json,book_author,David Macaulay
pg_1654.json,book_author,"Sorell, Walter"
pg_1654.json,book_author,Columbia
pg_1654.json,book_title,THE DANCER'S IMAGE
pg_3334.json,book_author,"Calvin, John"
pg_3334.json,book_title,ON GOD AND POLITICAL DUTY
pg_3334.json,book_title,MERRILL
pg_3334.json,book_title,Christianit
pg_1951.json,book_author,"Jung, C G"
pg_1951.json,book_author,Psychol.
pg_1951.json,book_title,AION Researces into the Phenomenology of self 472
pg_3229.json,book_author,"Russell, Bertrand"
pg_3229.json,book_title,THE PROBLEMS OF PHILOSOPHY
pg_1846.json,book_author,"Aldred, Cyril"
pg_1846.json,book_author,Thames & Hudson
pg_1846.json,book_title,EGYPT TO TE END OF THE OLD KINGDOM
pg_1846.json,book_title,AnctEgypt
pg_1663.json,book_author,"Barzun, Jacques"
pg_1663.json,book_title,USE AND ABUSE OF ART
pg_3343.json,book_title,THE LIFE & TIMES OF JESUS THE MESSIAH
pg_3343.json,book_title,Alfred Edersheim
pg_1959.json,book_author,"Jung, C.G."
pg_1959.json,book_title,MYSTERIUM CONTUNCTIONIS
pg_3238.json,book_author,"Adler, Morris"
pg_3238.json,book_title,THE WORLD OF THE TALMUND
pg_1855.json,book_author,"Budge, Wallis"
pg_1855.json,book_author,Anct. Egypt
pg_1855.json,book_title,EGYPTIAN MAGIC
pg_1672.json,book_author,"Kandinsky, Wassily"
pg_1672.json,book_title,CONCERNING THE SPIRITUAL IN ART
pg_3351.json,book_author,SAINT FRANCIS
pg_3351.json,book_author,"Armstrong, Edward A."
pg_3351.json,book_title,NATURE MYSTIC
pg_3351.json,book_title,Christianity
pg_1968.json,book_author,"Klein, Melanie"
pg_1968.json,book_author,"LOVE,GUILT AND REPARATION"
pg_3247.json,book_author,"Buber, Martin"
pg_3247.json,book_author,Schocken
pg_3247.json,book_title,TALES OF THE HASIDIM - EARLY MASTER
pg_1864.json,book_author,"Cerny, J."
pg_1864.json,book_title,PAPER & BOOKS IN ANCINET EGYPT
pg_3256.json,book_author,"Edersheim, Alfred"
pg_3256.json,book_author,Eerdmans
pg_3256.json,book_title,SKETCHES OF JEWISH SOCAL LIFE
pg_1873.json,book_author,"Erman, Adolf"
pg_1873.json,book_title,LIFE IN ANCIENT EGYPT
pg_3369.json,book_author,"Jaspers, Karl"
pg_3369.json,book_author,"Bultmann, Rudolh"
pg_3369.json,book_title,MYTH & CHRISTIANITY
pg_3369.json,book_title,Christianity
pg_1986.json,book_author,"Reich, Wilheim"
pg_1986.json,book_title,EARLY WRITINGS VOL ONE
pg_3265.json,book_author,"Guttman, Julius"
pg_3265.json,book_title,PHILOSOPHIES OF JUDAISM
pg_1882.json,book_author,Griffith & Thompson ed.
pg_1882.json,book_title,THE LEYDEN PAPYRUS
pg_3378.json,book_author,"Kierkegaard, Soren"
pg_3378.json,book_title,OR I
pg_3378.json,book_title,Chistianity
pg_1995.json,book_author,"Acton, H. B."
pg_1995.json,book_author,Routledge & Kegan Paul Ltd.
pg_1995.json,book_title,THE ILLUSION OF THE EPOCH Marxism-Leninism
pg_1995.json,book_title,as a philosophical creed
pg_3274.json,book_author,"Jackson, F.J. Floakes"
pg_3274.json,book_author,JOSEPHUS & THE JEWS
pg_3274.json,book_author,F. Josephus
pg_3274.json,book_title,Religion 7 Histow of the Jews as Explained by
pg_3274.json,book_title,Judaism
pg_1892.json,book_author,"Lichtheim, Miriam"
pg_1892.json,book_title,"Ancient Egyptian Literature, Vol. II"
pg_1603.json,book_author,"James, Henry"
pg_1603.json,book_title,SELECTED SHORT STORIES
pg_1900.json,book_author,"Menten, Theodore"
pg_1900.json,book_title,ANCIENT EGYPTIAN CUT & USE STENCILS
pg_3396.json,book_author,"Lewis, C.S."
pg_3396.json,book_author,Eerdman
pg_3396.json,book_title,PILGRIMS'S REGRESS
pg_1613.json,book_author,"James, Henry"
pg_1613.json,book_title,WHAT MAISE KNEW
pg_3291.json,book_author,Relig. Jew.
pg_3291.json,book_author,"Schurer, Emil"
pg_3291.json,book_author,Daedalus
pg_3291.json,book_title,LITERATURE OF THE JEWISH PEOPLE
pg_3291.json,book_title,In the Time of Jesus
pg_1909.json,book_author,"Shorter, Alan"
pg_1909.json,book_author,Judy Kucera
pg_1909.json,book_title,THE EGYPTIAN GODS A Handbook
pg_1805.json,book_author,"Vollard, Ambroise"
pg_1805.json,book_author,French Art
pg_1805.json,book_title,RECOLLECTIONS OF A PICTURE DEALER
pg_1622.json,book_author,"Leeming, Glenda"
pg_1622.json,book_author,JAMES
pg_1622.json,book_title,WHO'S WHO IN HENRY
pg_3301.json,book_author,"A Kempis, Thomas"
pg_3301.json,book_title,THE IMITATION OF CHRIST
pg_1918.json,book_title,THE RANDOM HOUSE COLLEGE DICTIONARY
pg_1814.json,book_author,Abraham Davidson
pg_1814.json,book_author,Galahad Books
pg_1814.json,book_title,THE STORY OF AMERICAN AINTING
pg_1630.json,book_author,"Layton, R."
pg_1630.json,book_title,DVORAK SYMPHONIES
pg_1927.json,book_author,"Bettelheim, Bruno"
pg_1927.json,book_title,Children of the Dream
pg_1927.json,book_title,Publisher Avon
pg_3206.json,book_author,"Hume, David"
pg_3206.json,book_title,OF THE STANDARD OF TASTE & OTHER ESSAYS 6
pg_3206.json,book_title,MERRILL
pg_3206.json,book_title,Brit phi
pg_1824.json,book_author,لم شور اقوال
pg_1640.json,book_author,"Chissell, J."
pg_1640.json,book_author,SCHUMANN
pg_1640.json,book_title,PIANO MUSIC
pg_3318.json,book_title,THE LETTERS I
pg_3318.json,book_title,Christinity
pg_1936.json,book_author,"Freud, Sigmund"
pg_1936.json,book_author,Regnery Gateway
pg_1936.json,book_title,ORIGIN & DEVEOPMENT OF PSYCHOANALYSIS
pg_3215.json,book_author,"Mill, JS"
pg_3215.json,book_title,Brit phi
pg_1832.json,book_author,David Macaulay
pg_1649.json,book_author,"Nijinsky, Vaslav"
pg_1649.json,book_title,THE DIARY OF VASLAV NIJINSKY
pg_3328.json,book_author,"Browning, Ronald"
pg_3328.json,book_title,THE TWELVE APOSTLES
pg_3328.json,book_title,Macmillan
pg_1945.json,book_author,"Fromm, Erich"
pg_1945.json,book_title,THE ART OF LOVING
pg_1657.json,book_author,"Albers, Josef"
pg_1657.json,book_title,INTERACTION OF COLOR
pg_3337.json,book_author,"Clissold, Stephen"
pg_3337.json,book_title,THE WISDOM OF ST. FRANCIS AND
pg_3337.json,book_title,HIS COMPANIONS
pg_3337.json,book_title,New Directions
pg_3337.json,book_title,Chisted nity
pg_1954.json,book_author,"Jung, C.G."
pg_3233.json,book_author,"Tawney, RH"
pg_3233.json,book_title,THE ACQUISITIVE SOCIETY
pg_1850.json,book_author,"Budge, E.A. Wallis"
pg_1850.json,book_title,THE EGYPTIAN BOOK OF THE DEAD
pg_1667.json,book_author,"Fischer, Ernst"
pg_1667.json,book_title,NECESSITY OF ART
pg_3346.json,book_author,"Edwards, Jonathan"
pg_3346.json,book_title,THE NATURE OF TRUE VIRTUE
pg_3346.json,book_title,Christianity
pg_3242.json,book_author,"Bickerman, Elias"
pg_3242.json,book_author,Relig. Jew
pg_3242.json,book_title,FROM EZRA TO THE LAST OF THE MACCABEES
pg_1859.json,book_author,"Budge, Wallis"
pg_1859.json,book_author,OSIRIS & The
pg_1859.json,book_title,Egyptian Resurrection Vol 1
pg_1676.json,book_author,RT K. ABBETT
pg_1676.json,book_author,"Hill, Gene"
pg_1676.json,book_title,THE OUTDOOR PAINTINGS OF ROBE
pg_3355.json,book_author,Concord Grove
pg_3355.json,book_title,GOSPEL ACCORDING TO THOMAS
pg_1972.json,book_author,"Maslow, A.H."
pg_1972.json,book_title,THE FARTHER REACHES OF HUMAN NATURE
pg_3251.json,book_author,"Buber, Martin"
pg_3251.json,book_author,Schocken
pg_3251.json,book_title,THE WAY OF RESPONSE
pg_3251.json,book_title,THEOLOGIAN
pg_1685.json,book_title,BRAQUE
pg_1685.json,book_author,R. Cogniat
pg_1981.json,book_author,"Ornstein, Robert"
pg_1981.json,book_author,psychol.
pg_1981.json,book_title,NATURE OF HUMAN CONSCIOUSNESS
pg_3260.json,book_author,"Glatzer, Nahum"
pg_3260.json,book_author,Relig. Jew.
pg_3260.json,book_title,THE DIMENSIONS OF JOB
pg_3373.json,book_author,ST John Damascene
pg_3373.json,book_author,BARLAAM & IOASPH
pg_3373.json,book_author,ST JOHN DAMASCENE
pg_3373.json,book_title,Christianity
pg_1990.json,book_author,"Skinner, B.F."
pg_1990.json,book_title,ABOUT BEHAVIORISM
pg_1886.json,book_author,"Hoffman, Michael"
pg_1886.json,book_title,EGYPT BEFORE THE PHARAOHS
pg_3382.json,book_author,"Kierkegaard, Soren"
pg_3382.json,book_title,TRAINING IN CHRISTIANITY
pg_3382.json,book_title,Christimity
pg_1999.json,book_author,"Collins, James"
pg_1999.json,book_title,INTERPRETING MODERN PHILOSOPHY
pg_1895.json,book_author,"MacQuity, Wm."
pg_1895.json,book_title,WISDOM OF THE ANCIENT EGYPTIANS
pg_3391.json,book_author,"Lewis, C.S"
pg_3391.json,book_title,CHRISTIAN REFLECTIONS
pg_3287.json,book_author,"Scholem, Gersholm"
pg_3287.json,book_title,THE MESSIANIC IDEA IN JUDAISM
pg_1904.json,book_author,"Petrie, W.M. Flinders"
pg_1904.json,book_title,HISTORICAL SCARABS
pg_1800.json,book_author,"Short, Robert"
pg_1800.json,book_title,DA & JURREALISM
pg_1617.json,book_author,"JAMES, HENRY:"
pg_1617.json,book_title,THE CONQUEST OF LONDON
pg_3296.json,book_author,Norman Snaith
pg_3296.json,book_title,THE DISTINCTIVE IDEAS OF THE OLD TESTAMENT
pg_1913.json,book_author,"Watterson, Barbara"
pg_1913.json,book_author,Columbia
pg_1913.json,book_title,INTRODUCING EGYPTIAN HIEROGLYPHS
pg_1913.json,book_title,Scottish Academic Press
pg_3993.json,book_author,"Plath, Sylvia"
pg_3993.json,book_title,THE JOURNALS OF SYLVIA PLATH
pg_3305.json,book_author,Harvard Loeb
pg_3305.json,book_title,St Augustine
pg_3305.json,book_title,CONFESSIONS
pg_1922.json,book_title,DAVID SNEDDEN EDUCTION FOR SOC. EFFICIENCY
pg_1922.json,book_title,Walter
pg_1922.json,book_title,v. of Wisconsin
pg_3201.json,book_author,"Carlyle, Thomas"
pg_3201.json,book_title,PAST AND PRESENT
pg_1818.json,book_author,"Lord, P. S., and D. J. Foley"
pg_1818.json,book_title,THE FOLK ARTS AND CRAFTS OF NEW ENGLAND
